Timestamp,Machine,Voltage,Current,Power,Energy,PowerFactor,Frequency,Temperature,Status
2026-07-15T06:56:54.018759+00:00,109.0,5600.2,4257.2,7549.9,3639.5,7305.6,1550.4,5309.1,167.1,5977.3,-164.7,4117.6,4647.3,0.0,6813.7,69.0,80.0,61.0,218.1,6300.2,1.0,0.0
2026-07-15T06:56:56.228068+00:00,110.0,5051.9,5309.2,7446.8,3716.8,7178.2,1371.0,4548.8,79.4,6004.0,-161.4,3908.3,5048.0,0.0,6533.6,49.5,95.2,60.3,236.3,6493.8,0.0,0.0
2026-07-15T06:56:58.427856+00:00,111.0,5017.0,7066.0,7531.6,3752.6,6673.6,2455.9,4697.9,259.1,6567.9,35.1,4215.3,5387.4,0.0,6035.1,68.6,93.7,69.2,232.3,6511.2,1.0,0.0
2026-07-15T06:57:00.627953+00:00,112.0,5117.7,8373.1,7437.4,3682.5,7443.8,1810.4,5067.2,10.4,6973.8,638.1,5124.2,5380.2,0.0,5467.4,83.9,98.3,86.1,269.3,6100.5,1.0,0.0
2026-07-15T06:57:02.814418+00:00,113.0,4750.4,9250.0,7435.1,3346.8,8356.0,1642.3,5238.5,551.4,6281.1,1143.4,5147.0,5081.4,0.0,5741.4,45.6,90.4,96.2,274.1,5558.1,1.0,0.0
2026-07-15T06:57:05.044713+00:00,114.0,4739.0,9705.4,7452.0,3739.8,8478.4,2061.9,5569.3,703.2,6307.5,1544.9,4889.5,5008.8,0.0,5554.0,44.2,85.1,95.9,283.5,5311.3,1.0,0.0
2026-07-15T06:57:07.284166+00:00,115.0,4741.8,10637.5,7116.8,3000.0,6974.6,1378.5,5575.9,563.4,5922.6,1059.4,4469.9,4846.6,0.0,5307.8,28.2,92.2,92.9,276.7,5207.4,0.0,0.0
2026-07-15T06:57:09.478134+00:00,116.0,5155.6,10714.3,7233.7,3294.0,6979.5,1314.4,4803.6,-486.8,6685.9,874.6,4056.9,5175.8,0.0,5020.4,38.7,92.6,98.1,288.0,5585.0,1.0,0.0
2026-07-15T06:57:11.764224+00:00,117.0,4814.7,11901.1,7126.6,3456.0,6795.2,1683.7,5401.9,191.6,6911.9,1702.9,3905.6,5295.3,0.0,4936.7,37.9,88.1,97.6,299.1,5573.0,1.0,0.0
2026-07-15T06:57:14.009652+00:00,118.0,4554.1,12540.1,6907.7,3301.3,6511.4,1095.0,5287.6,185.0,6912.7,952.9,4126.5,5213.7,0.0,4954.4,48.1,77.0,86.2,283.2,5599.9,1.0,0.0
2026-07-15T06:57:16.197390+00:00,119.0,4950.9,12432.7,7297.8,3270.0,6312.9,492.2,4980.6,686.9,6539.5,418.5,4671.8,5031.7,0.0,5144.6,64.8,81.9,97.8,295.2,5574.1,1.0,0.0
2026-07-15T06:57:18.484998+00:00,120.0,4705.0,11531.3,7362.3,3000.0,6006.3,1632.8,4903.2,1252.1,6107.1,1282.6,4896.7,4770.1,0.0,5552.8,80.1,80.9,94.9,283.8,5512.0,0.0,1.0
2026-07-15T06:57:20.726556+00:00,121.0,4768.0,11875.4,7613.3,3000.0,6138.2,961.7,4946.6,1304.9,6735.4,35.5,4766.9,4425.3,0.0,5332.0,53.3,86.1,108.4,311.8,5112.8,1.0,0.0
2026-07-15T06:57:22.928538+00:00,122.0,4687.7,10827.6,7780.9,3000.0,6644.7,1161.4,5019.3,1539.6,7073.7,870.2,4026.4,4615.7,0.0,5332.2,77.7,85.8,123.1,319.6,5238.1,1.0,0.0
2026-07-15T06:57:25.204563+00:00,123.0,4417.6,9920.8,8194.4,3194.1,7325.2,2118.6,5477.0,2327.8,8197.3,-157.0,3725.3,4811.3,0.0,5535.1,81.1,86.0,108.2,267.4,5470.5,0.0,0.0
2026-07-15T06:57:27.398361+00:00,124.0,3978.2,10837.1,8175.5,3666.1,7837.3,1919.3,5731.1,1980.5,8396.4,-67.0,3945.1,5000.7,0.0,4985.8,108.5,87.9,117.2,262.0,5350.7,1.0,0.0
2026-07-15T06:57:29.580031+00:00,125.0,3924.9,11912.9,8419.0,3762.4,7855.2,1605.2,6604.7,1277.6,8136.1,-455.2,4094.4,4443.0,0.0,5062.4,118.6,73.4,109.6,238.7,4715.5,0.0,0.0
2026-07-15T06:57:31.767837+00:00,126.0,3908.3,12937.7,8519.0,3303.7,7003.1,885.3,7145.4,1737.2,8351.1,-585.2,3659.8,4666.2,0.0,4655.7,113.1,64.2,103.8,244.0,4616.6,1.0,1.0
2026-07-15T06:57:34.006120+00:00,127.0,3871.5,11698.3,8958.0,3119.2,7604.3,168.9,7175.2,1740.9,8410.7,260.7,3826.9,4874.4,0.0,4596.7,110.7,55.3,120.3,263.5,4590.9,1.0,0.0
2026-07-15T06:57:36.199668+00:00,128.0,3257.9,11535.1,8850.8,3140.5,7560.8,1401.1,7158.9,1464.8,7900.3,-262.4,4077.0,4693.8,0.0,4406.9,130.2,91.4,141.2,273.0,4766.9,1.0,0.0
2026-07-15T06:57:38.378983+00:00,129.0,3685.4,12018.7,8582.8,3429.1,7307.2,2119.8,7000.5,1575.6,7898.3,-459.7,4036.4,4862.5,0.0,4933.8,130.0,80.1,133.9,282.8,5079.5,1.0,0.0
2026-07-15T06:57:40.588240+00:00,130.0,3575.0,11732.6,8559.4,3600.3,6914.6,2509.6,6045.4,1068.2,7957.4,-187.5,4073.6,5102.1,0.0,5069.2,156.7,82.9,135.3,293.6,5472.5,1.0,0.0
2026-07-15T06:57:42.792431+00:00,131.0,3492.9,12227.2,8547.9,3296.1,6804.2,3485.0,5631.3,919.4,8020.6,-316.7,3743.0,4907.4,0.0,4717.2,133.8,70.7,124.4,289.9,5830.7,1.0,0.0
2026-07-15T06:57:44.978566+00:00,132.0,3685.2,13220.7,8244.7,3000.0,6124.4,3516.8,5709.9,1212.0,8308.3,684.4,3645.2,4768.0,0.0,4695.6,129.1,67.6,129.2,298.2,5595.9,1.0,0.0
2026-07-15T06:57:47.297358+00:00,133.0,4116.0,12675.7,8325.8,3354.6,6884.1,2920.9,5528.3,1067.9,8502.4,1381.6,3627.4,4623.5,0.0,4819.9,123.7,58.2,140.2,272.2,5713.9,1.0,0.0
2026-07-15T06:57:49.531523+00:00,134.0,4211.6,11491.1,8298.9,3000.0,7883.5,2616.3,5480.0,235.1,8684.0,1349.3,3446.7,4556.6,0.0,5040.5,137.1,68.3,136.7,254.1,6263.5,1.0,0.0
2026-07-15T06:57:51.719472+00:00,135.0,4447.7,11575.2,8249.1,3049.3,8291.5,1419.3,5758.0,291.9,7981.9,1174.9,3952.0,4266.3,0.0,5072.1,116.1,78.4,118.7,222.0,6325.4,1.0,0.0
2026-07-15T06:57:53.909561+00:00,136.0,4888.3,12161.6,8293.8,3000.0,8500.4,1816.4,6685.4,-248.8,7335.2,1437.8,4937.8,4648.7,0.0,5517.9,144.5,93.3,92.0,240.2,6511.6,1.0,1.0
2026-07-15T06:57:56.110162+00:00,137.0,5530.8,12689.5,8471.4,3462.2,7688.5,1959.6,6708.6,-351.6,6416.4,1092.5,4710.6,5187.4,0.0,5576.2,142.4,92.8,85.9,226.0,6450.7,0.0,0.0
2026-07-15T06:57:58.315253+00:00,138.0,5475.4,12583.9,8430.4,3831.4,8403.5,2354.2,6630.6,418.9,6630.4,1164.7,5008.9,5119.6,0.0,5280.8,153.6,92.4,81.2,249.8,6198.9,1.0,0.0
2026-07-15T06:58:00.538770+00:00,139.0,5708.4,11816.3,8139.4,3300.6,7577.0,2125.7,6123.6,491.8,6690.7,1372.3,5016.6,4868.4,0.0,5176.9,165.8,97.2,80.8,279.9,6506.3,1.0,0.0
2026-07-15T06:58:02.805925+00:00,140.0,6079.4,11152.5,7954.2,3414.8,7892.0,2355.8,6263.3,832.4,7099.1,1598.1,4238.1,5312.1,0.0,5712.4,135.4,92.9,88.3,281.4,6696.2,1.0,0.0
2026-07-15T06:58:04.997460+00:00,141.0,5984.5,12265.6,7910.8,4143.4,6982.5,1964.6,6630.2,195.7,7490.9,1753.7,3941.6,5052.6,0.0,6701.3,155.8,106.2,78.7,260.8,6620.8,1.0,0.0
2026-07-15T06:58:07.195816+00:00,142.0,6090.9,10193.2,7849.4,3924.7,7561.4,1602.8,6528.5,110.2,7144.4,2037.1,4658.8,4770.7,0.0,7048.3,148.0,106.7,79.5,233.0,6300.6,1.0,0.0
2026-07-15T06:58:09.384493+00:00,143.0,5796.6,10525.5,7990.5,4003.4,7326.6,961.2,6983.8,272.0,7003.7,2514.5,4724.4,5170.2,0.0,7042.3,175.5,92.3,71.1,232.5,6663.4,1.0,0.0
2026-07-15T06:58:11.599136+00:00,144.0,5758.8,10504.9,7887.5,4599.2,7103.3,899.2,6972.1,-459.3,7982.3,1517.8,4932.0,4989.9,0.0,6495.7,203.2,97.4,79.8,197.7,6342.0,1.0,0.0
2026-07-15T06:58:13.846441+00:00,145.0,5640.3,10555.8,7583.8,4338.1,7399.6,304.7,7021.3,-775.7,7735.7,945.7,5131.8,4645.7,0.0,6292.2,185.2,95.3,76.9,227.4,6504.3,1.0,0.0
2026-07-15T06:58:16.056229+00:00,146.0,5524.9,9573.1,7493.5,4822.9,6544.7,-200.6,7079.7,-934.6,7714.5,954.2,4906.8,4661.9,0.0,5546.5,184.2,92.3,77.8,220.9,6598.1,1.0,0.0
2026-07-15T06:58:18.325620+00:00,147.0,5399.5,10194.2,7768.4,5395.9,7252.5,-633.6,7558.4,-686.9,7570.6,702.7,5547.1,5032.9,0.0,5458.1,193.6,83.5,69.2,212.3,6510.0,1.0,0.0
2026-07-15T06:58:20.519255+00:00,148.0,5616.5,9502.1,7729.4,5273.3,7110.4,-792.0,7356.7,-722.3,7826.7,975.6,5301.6,4772.7,0.0,5562.0,210.9,78.2,72.9,221.6,5736.0,1.0,0.0
2026-07-15T06:58:22.811669+00:00,149.0,5772.9,8128.9,7669.0,5559.9,6882.2,-350.4,7323.8,-403.4,7524.1,964.1,5492.9,4760.1,0.0,5349.6,231.9,85.1,81.2,245.7,5517.9,1.0,0.0
2026-07-15T06:58:25.006915+00:00,150.0,6255.3,6350.8,7629.5,6606.3,7309.7,56.6,6965.3,370.4,7293.8,1163.5,5022.2,4787.0,0.0,4861.2,206.1,81.8,75.0,264.8,6009.3,1.0,1.0
2026-07-15T06:58:27.288094+00:00,151.0,6317.0,8205.6,7496.9,6238.2,7801.6,362.9,7004.1,1262.7,7466.8,1222.5,4409.1,4675.6,0.0,5143.0,196.9,79.1,76.0,245.6,6170.3,1.0,0.0
2026-07-15T06:58:29.474737+00:00,152.0,6253.7,8451.0,7656.5,6640.1,6755.2,1384.0,7300.5,1823.1,7105.1,1100.4,4133.1,4908.4,0.0,4981.3,207.0,75.4,74.2,258.4,6462.0,1.0,0.0
2026-07-15T06:58:31.774208+00:00,153.0,6406.0,7233.5,7745.6,6233.3,6944.1,1250.4,7060.2,1840.2,7331.5,1791.5,3938.0,4732.0,0.0,4741.1,220.4,66.7,75.0,266.4,6128.3,1.0,0.0
2026-07-15T06:58:34.006268+00:00,154.0,6218.1,6884.2,7870.3,6453.9,6901.7,3149.7,7201.1,1994.0,6995.2,608.6,3561.1,5115.7,0.0,4825.9,182.2,59.0,63.9,235.4,6162.3,1.0,0.0
2026-07-15T06:58:36.198863+00:00,155.0,6702.4,6492.2,7789.4,6300.2,6954.9,3555.2,6665.8,2316.4,6581.9,806.1,3326.0,5038.8,0.0,5436.6,173.3,63.6,76.8,211.3,6345.6,1.0,0.0
2026-07-15T06:58:38.485969+00:00,156.0,6484.8,6709.4,7678.1,6428.4,6318.2,3322.5,6838.1,1821.2,5627.6,1070.5,3028.7,5194.9,0.0,5562.0,181.2,74.2,76.7,236.5,6399.2,1.0,0.0
2026-07-15T06:58:40.793691+00:00,157.0,6476.9,7075.3,7620.1,6047.7,5484.0,2939.9,6805.0,1412.0,5881.6,1756.4,3268.2,5042.2,0.0,5698.5,189.4,89.1,88.4,279.5,6701.4,1.0,0.0
2026-07-15T06:58:42.985151+00:00,158.0,5856.4,7229.7,7282.4,6117.5,6415.8,3475.8,7460.9,1380.5,5253.7,1979.6,3378.8,5410.2,0.0,5939.9,212.2,87.5,92.1,250.2,6564.6,1.0,0.0
2026-07-15T06:58:45.205259+00:00,159.0,5858.7,8952.9,7314.2,6712.0,6212.1,3483.3,7277.0,1789.6,4952.2,1297.7,4706.9,5083.9,0.0,6010.8,206.3,77.3,87.2,256.6,6900.2,1.0,0.0
2026-07-15T06:58:47.389205+00:00,160.0,5497.3,7483.1,7438.0,7095.3,6433.0,4051.6,6937.1,1855.6,5508.7,688.1,4632.7,4903.9,0.0,6096.7,243.8,71.1,83.5,320.6,6529.7,0.0,0.0
2026-07-15T06:58:49.585434+00:00,161.0,5503.0,8279.8,7858.0,7831.7,5725.3,3679.8,6385.7,2916.6,5743.2,874.8,4413.5,4932.7,0.0,6296.8,258.6,86.0,98.9,299.4,6321.0,1.0,0.0
2026-07-15T06:58:51.792665+00:00,162.0,5455.0,8401.7,7701.5,8267.7,4708.6,4138.9,6002.8,2510.5,6553.2,-47.6,5157.5,4643.8,0.0,6326.8,269.6,94.3,79.6,281.5,6667.6,0.0,0.0
2026-07-15T06:58:54.006274+00:00,163.0,5453.8,8589.4,7861.7,8054.5,4998.7,4032.2,5904.9,1903.2,6852.7,-158.1,5554.4,4921.0,0.0,6364.6,225.2,115.3,98.6,257.3,6986.1,1.0,0.0
2026-07-15T06:58:56.246866+00:00,164.0,5374.0,8969.6,7850.9,8827.8,4923.7,3781.2,5803.8,1958.9,6374.5,-188.4,4908.5,4857.8,0.0,6394.2,245.9,137.9,88.9,249.3,6791.0,1.0,0.0
2026-07-15T06:58:58.487941+00:00,165.0,5418.0,8052.3,7672.6,9051.5,5013.7,4370.1,5683.0,2553.0,6089.6,-212.3,5306.1,4977.5,0.0,6068.2,273.1,137.9,69.3,244.3,6841.1,1.0,0.0
2026-07-15T06:59:00.671928+00:00,166.0,5882.7,9162.5,7451.9,9014.8,5360.4,3563.9,5385.1,3482.5,5362.2,141.5,4931.3,5251.7,0.0,6179.6,260.7,133.0,61.4,295.5,7018.8,1.0,1.0
2026-07-15T06:59:02.966795+00:00,167.0,6195.6,8009.7,7532.6,8431.6,5565.2,4328.4,5679.5,3707.8,5742.8,661.5,4637.6,5423.3,0.0,6145.3,269.8,135.2,67.4,300.0,6203.6,1.0,0.0
2026-07-15T06:59:05.170624+00:00,168.0,6073.8,8764.0,7608.1,8247.8,5775.6,4214.3,5876.5,3601.1,5676.2,62.8,4052.6,5540.3,0.0,5749.1,254.6,144.6,69.6,277.9,5799.6,1.0,0.0
2026-07-15T06:59:07.365093+00:00,169.0,6526.5,8969.3,7515.5,7925.0,5822.6,3578.9,6208.0,3896.0,5710.7,-721.6,3986.7,6026.2,0.0,5560.9,257.3,150.9,62.1,279.6,5966.5,1.0,0.0
2026-07-15T06:59:09.565744+00:00,170.0,6553.0,9191.9,7541.6,7794.5,6009.7,3443.3,5699.4,3774.9,5723.0,-1524.7,4345.0,5689.2,0.0,5059.5,283.8,158.1,45.3,266.3,6106.9,1.0,0.0
2026-07-15T06:59:11.746778+00:00,171.0,6594.5,8690.4,7415.7,6988.1,6799.5,4322.0,6135.8,2907.5,5574.8,-340.7,3921.3,5550.9,0.0,5246.0,268.0,172.5,40.2,263.0,5881.1,1.0,0.0
2026-07-15T06:59:14.005101+00:00,172.0,6973.2,10493.3,7459.5,7140.5,6779.9,4415.3,5896.6,1723.7,6061.7,-713.0,4130.8,5743.9,0.0,4989.5,248.8,160.0,34.5,249.5,5901.6,1.0,0.0
2026-07-15T06:59:16.251704+00:00,173.0,6277.4,10981.1,7435.4,6478.8,6523.1,5193.4,5331.3,855.9,6512.1,-1230.2,4843.1,5892.3,0.0,4239.2,210.2,149.1,31.5,295.0,6159.8,0.0,0.0
2026-07-15T06:59:18.445576+00:00,174.0,6784.4,11583.9,7708.4,6542.7,6188.3,5575.3,5483.0,1157.5,6282.0,-664.0,4380.1,6115.1,0.0,4733.3,221.3,158.8,28.0,293.1,5881.5,0.0,0.0
2026-07-15T06:59:20.656373+00:00,175.0,7151.5,11696.0,7546.8,6927.4,6458.6,5217.5,5741.9,695.8,6236.0,-1073.5,4696.0,6178.3,0.0,4551.1,159.4,154.3,18.5,320.4,5888.9,1.0,0.0
2026-07-15T06:59:22.841123+00:00,176.0,7556.4,11702.5,7299.0,7149.5,6850.0,5110.9,5990.4,538.0,6612.3,-2009.1,4167.5,5895.3,0.0,4706.5,167.9,161.5,10.6,317.0,5792.9,1.0,0.0
2026-07-15T06:59:25.048608+00:00,177.0,7618.0,11431.2,7199.1,6323.4,7116.1,5966.9,5760.2,1000.9,6463.8,-2092.9,4524.6,5581.0,0.0,4474.4,142.4,145.5,15.3,340.8,6068.7,0.0,0.0
2026-07-15T06:59:27.287200+00:00,178.0,7427.6,11564.9,7095.8,5412.8,6983.2,5662.6,5638.7,1338.5,6830.4,-1837.6,5104.3,5278.4,0.0,4270.5,166.9,146.9,33.8,329.5,6017.4,1.0,0.0
2026-07-15T06:59:29.466571+00:00,179.0,7532.5,10929.1,6987.6,5045.8,7516.1,6131.9,5781.4,1241.3,6917.7,-1972.3,5352.7,5810.4,0.0,4229.9,146.1,127.2,25.5,298.4,5967.2,1.0,0.0
2026-07-15T06:59:31.765836+00:00,180.0,7528.7,11543.7,7172.1,5320.1,7159.2,5628.4,6027.1,1809.5,7252.9,-1807.4,5610.8,6192.0,0.0,4210.7,164.5,119.8,32.5,272.8,5770.9,1.0,0.0
2026-07-15T06:59:33.952763+00:00,181.0,7367.2,10800.3,6992.4,5319.1,7280.5,5397.6,6161.9,2582.5,6961.8,-1332.9,5874.9,6344.4,0.0,3785.4,203.8,117.7,31.6,236.6,6093.4,0.0,1.0
2026-07-15T06:59:36.152316+00:00,182.0,7309.0,10949.6,6868.0,5453.6,7005.0,5129.8,5851.9,2285.7,6941.7,-2099.1,5795.5,5593.6,0.0,4029.5,214.0,112.9,24.6,242.9,6291.1,0.0,0.0
2026-07-15T06:59:38.341323+00:00,183.0,7430.7,11921.5,7083.5,5886.8,6629.6,4491.3,6393.6,2466.2,6952.1,-1658.5,5520.0,5576.0,0.0,4212.7,199.2,134.2,22.6,217.5,6006.0,1.0,0.0
2026-07-15T06:59:40.579131+00:00,184.0,7487.4,10337.7,7078.5,6359.5,6439.3,5271.3,5682.3,2018.6,6534.2,-2134.2,5339.7,5316.1,0.0,4602.0,200.9,133.2,1.9,222.9,6184.9,1.0,1.0
2026-07-15T06:59:42.776223+00:00,185.0,7835.4,10790.4,7094.5,6464.1,6826.0,5638.8,5476.6,1374.9,6434.5,-3042.8,5210.0,4963.5,0.0,4988.4,209.0,139.9,10.3,201.8,6469.0,0.0,0.0
2026-07-15T06:59:45.046802+00:00,186.0,7696.7,11559.3,7190.0,6788.7,6640.4,5525.5,5792.6,1270.4,6326.5,-2422.8,4937.3,4819.0,0.0,5004.4,235.5,143.7,17.5,208.6,6553.4,1.0,0.0
2026-07-15T06:59:47.242986+00:00,187.0,7584.8,10334.6,7504.7,7285.3,7376.1,5158.1,5904.1,1934.0,6256.8,-3080.0,4580.0,5375.1,0.0,5331.5,194.5,141.8,4.7,187.2,6718.0,1.0,1.0
2026-07-15T06:59:49.527208+00:00,188.0,7684.6,9276.4,7464.4,7051.0,7598.1,4335.5,5573.8,1500.8,6089.0,-2995.2,4503.4,5050.4,0.0,5419.9,214.2,133.2,2.9,229.2,6320.4,0.0,0.0
2026-07-15T06:59:51.709153+00:00,189.0,7595.7,10093.3,7660.2,7298.7,6818.2,5008.2,6179.4,729.0,6277.6,-3409.0,3835.7,4791.8,0.0,5108.6,223.9,132.6,0.0,180.2,6480.0,1.0,0.0
2026-07-15T06:59:53.899705+00:00,190.0,7377.2,8863.6,7750.2,7139.8,7276.0,4929.5,7037.3,642.8,5823.6,-3070.2,4468.9,5288.4,0.0,4658.2,233.8,130.7,0.0,184.1,6175.8,0.0,1.0
2026-07-15T06:59:56.121048+00:00,191.0,7158.0,8716.2,7850.8,7115.7,7110.5,4828.7,6314.6,591.4,5536.7,-3020.6,4285.6,5235.1,0.0,4672.1,222.8,124.1,5.8,185.8,6243.7,1.0,0.0
2026-07-15T06:59:58.328284+00:00,192.0,6896.0,10490.2,7661.4,6788.8,7102.7,5274.9,6286.4,126.2,5568.4,-2771.4,4355.0,5313.8,0.0,4458.1,214.6,104.1,0.0,195.0,6197.6,1.0,0.0
2026-07-15T07:00:00.567400+00:00,193.0,6756.0,12787.3,7452.8,6562.6,7088.0,5484.1,5290.7,-516.9,5579.9,-3385.7,4783.7,5515.9,0.0,4161.1,203.4,103.8,0.0,181.9,6115.3,1.0,0.0
2026-07-15T07:00:02.751128+00:00,194.0,6776.2,13350.8,7816.4,6757.8,6953.5,5500.4,5439.0,-571.8,5518.9,-4477.7,4438.1,5751.6,0.0,4504.1,181.0,96.5,3.1,182.1,6233.1,1.0,0.0
2026-07-15T07:00:05.047210+00:00,195.0,6389.7,13367.8,7799.7,6822.7,6060.4,6123.8,5650.9,-874.4,5729.9,-3752.8,4810.3,5676.3,0.0,4428.1,195.7,107.7,8.9,216.9,6282.6,1.0,0.0
2026-07-15T07:00:07.287858+00:00,196.0,6594.5,13801.8,8019.8,6094.0,6559.1,5402.7,6034.2,-579.0,5612.8,-3876.7,5124.7,5988.7,0.0,4965.2,162.2,120.2,5.4,177.2,6147.6,1.0,0.0
2026-07-15T07:00:09.545138+00:00,197.0,6198.2,14175.1,8122.1,5916.6,6421.9,5262.1,5987.4,-687.0,5924.2,-3544.3,4970.0,6594.6,0.0,4796.6,151.6,123.1,12.3,156.9,5898.6,0.0,1.0
